SampleID	mean	sd	measure	X.SampleID	Experiment	Farm	Year	farm_number	section	row	block	section_block	farm_block	farm_section_block	farm_section_block_treatment	year_farm_section_block_treatment	Sample_type	DNA	DNA_sample_label	DNA_sample_name	DNA_seq_number	DNA_plate_number	DNA_col	DNA_row	Tissue	DNA_control	Treatment	Seed_source	Disinfection	Inoculation	plot_level	soil_moisture_at_planting	plants_at_planting	approx_plants_at_harvest	cob.weight.grams	cob_weight_g_plot_avg	max_cob_weight_plot	is_disease_score	seed_weight_g_plot	seed_weight_g_block	lb_seeds_plot	lb_seeds_block	cob_count_wk12	cob_count	cobs_per_plant	seeds_per_cob_g	Seeds_per_plant	disease	disease_plot_avg	Height	Height_avg	copies_ITS_all	copies_Fus_all	copies_Fverti_all	copies_Fum_all	perc_Fus_ITS	perc_Fvert_Fus	perc_Fum_Fus	log_copies_ITS_all	log_copies_Fus_all	log_copies_Fverti_all	log_copies_Fum_all
Sample75	84.27	6.5085103573	Richness	Sample75	1	OSU	2013	3	0	1	1	0.1	3.1	3.0.1	3.0.1.2	2013.3.0.1.2	Crown	1		OSU.13.CR8.0.1.2	75	1	10	C	Crown	0	2	1	1	0	0	0.0944165317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6772582781	NA	NA	NA	NA	0.3666734516	NA	NA	NA	NA	NA	NA	0.1356647581	NA	NA
Sample76	49.04	4.4538486365	Richness	Sample76	1	OSU	2013	3	0	4	4	0.4	3.4	3.0.4	3.0.4.2	2013.3.0.4.2	Crown	1		OSU.13.CR8.0.4.2	76	1	10	D	Crown	0	2	1	1	0	0	0.0944165317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8225562914	NA	NA	NA	NA	0.0971636546	NA	NA	NA	NA	NA	NA	0.0402714124	NA	NA
Sample77	45.54	4.6545730744	Richness	Sample77	1	OSU	2013	3	0	1	1	0.1	3.1	3.0.1	3.0.1.3	2013.3.0.1.3	Crown	1		OSU.13.CR8.0.1.3	77	1	10	E	Crown	0	3	2	0	0	0	0.0783454209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6946556291	NA	NA	NA	NA	0.2967140133	NA	NA	NA	NA	NA	NA	0.1128442042	NA	NA
Sample78	50.75	5.0299607405	Richness	Sample78	1	OSU	2013	3	0	4	4	0.4	3.4	3.0.4	3.0.4.3	2013.3.0.4.3	Crown	1		OSU.13.CR8.0.4.3	78	1	10	F	Crown	0	3	2	0	0	0	0.0783454209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7428145695	NA	NA	NA	NA	0.1457378241	NA	NA	NA	NA	NA	NA	0.0590852506	NA	NA
Sample79	40.83	4.6276616693	Richness	Sample79	1	OSU	2013	3	0	1	1	0.1	3.1	3.0.1	3.0.1.4	2013.3.0.1.4	Crown	1		OSU.13.CR8.0.1.4	79	1	10	G	Crown	0	4	2	1	0	0	0.082223072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6285562914	NA	NA	NA	NA	0.1039507184	NA	NA	NA	NA	NA	NA	0.0429496864	NA	NA
Sample80	34.74	2.5489946523	Richness	Sample80	1	OSU	2013	3	0	4	4	0.4	3.4	3.0.4	3.0.4.4	2013.3.0.4.4	Crown	1		OSU.13.CR8.0.4.4	80	1	10	H	Crown	0	4	2	1	0	0	0.082223072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7380993377	NA	NA	NA	NA	0.2241472105	NA	NA	NA	NA	NA	NA	0.0878336473	NA	NA
Sample81	56.22	5.4985397511	Richness	Sample81	1	OSU	2013	3	0	2	2	0.2	3.2	3.0.2	3.0.2.1	2013.3.0.2.1	Crown	1		OSU.13.CR8.0.2.1	81	1	11	A	Crown	0	1	1	0	0	0	0.0944777658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6497549669	NA	NA	NA	NA	0.5372838962	NA	NA	NA	NA	NA	NA	0.1867540778	NA	NA
Sample82	77.06	5.1850990854	Richness	Sample82	1	OSU	2013	3	0	5	5	0.5	3.5	3.0.5	3.0.5.1	2013.3.0.5.1	Crown	1		OSU.13.CR8.0.5.1	82	1	11	B	Crown	0	1	1	0	0	0	0.0944777658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6728410596	NA	NA	NA	NA	0.0731066473	NA	NA	NA	NA	NA	NA	0.0306428851	NA	NA
Sample83	73.99	5.5404754928	Richness	Sample83	1	OSU	2013	3	0	2	2	0.2	3.2	3.0.2	3.0.2.2	2013.3.0.2.2	Crown	1		OSU.13.CR8.0.2.2	83	1	11	C	Crown	0	2	1	1	0	0	0.0671357035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7347615894	NA	NA	NA	NA	0.097061447	NA	NA	NA	NA	NA	NA	0.0402309533	NA	NA
Sample84	58.83	5.6978730747	Richness	Sample84	1	OSU	2013	3	0	5	5	0.5	3.5	3.0.5	3.0.5.2	2013.3.0.5.2	Crown	1		OSU.13.CR8.0.5.2	84	1	11	D	Crown	0	2	1	1	0	0	0.0671357035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7385496689	NA	NA	NA	NA	0.2439236405	NA	NA	NA	NA	NA	NA	0.0947937216	NA	NA
Sample85	72.38	5.2508392788	Richness	Sample85	1	OSU	2013	3	0	2	2	0.2	3.2	3.0.2	3.0.2.3	2013.3.0.2.3	Crown	1		OSU.13.CR8.0.2.3	85	1	11	E	Crown	0	3	2	0	0	0	0.0853552895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6520463576	NA	NA	NA	NA	0.1580336132	NA	NA	NA	NA	NA	NA	0.0637211654	NA	NA
Sample86	86.16	5.3309085397	Richness	Sample86	1	OSU	2013	3	0	5	5	0.5	3.5	3.0.5	3.0.5.3	2013.3.0.5.3	Crown	1		OSU.13.CR8.0.5.3	86	1	11	F	Crown	0	3	2	0	0	0	0.0853552895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7442516556	NA	NA	NA	NA	0.2126411487	NA	NA	NA	NA	NA	NA	0.0837323011	NA	NA
Sample87	49.54	5.4056087595	Richness	Sample87	1	OSU	2013	3	0	2	2	0.2	3.2	3.0.2	3.0.2.4	2013.3.0.2.4	Crown	1		OSU.13.CR8.0.2.4	87	1	11	G	Crown	0	4	2	1	0	0	0.0944165317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6421655629	NA	NA	NA	NA	0.1575852383	NA	NA	NA	NA	NA	NA	0.06355298	NA	NA
Sample88	81.82	6.1437000663	Richness	Sample88	1	OSU	2013	3	0	5	5	0.5	3.5	3.0.5	3.0.5.4	2013.3.0.5.4	Crown	1		OSU.13.CR8.0.5.4	88	1	11	H	Crown	0	4	2	1	0	0	0.0944165317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8260331126	NA	NA	NA	NA	0.1156404668	NA	NA	NA	NA	NA	NA	0.0475242587	NA	NA
Sample89	54.1	5.0622388946	Richness	Sample89	1	OSU	2013	3	0	3	3	0.3	3.3	3.0.3	3.0.3.1	2013.3.0.3.1	Crown	1		OSU.13.CR8.0.3.1	89	1	12	A	Crown	0	1	1	0	0	0	0.0783454209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.724013245	NA	NA	NA	NA	0.2571732465	NA	NA	NA	NA	NA	NA	0.0993951304	NA	NA
Sample90	38.64	4.4913384655	Richness	Sample90	1	OSU	2013	3	0	6	6	0.6	3.6	3.0.6	3.0.6.1	2013.3.0.6.1	Crown	1		OSU.13.CR8.0.6.1	90	1	12	B	Crown	0	1	1	0	0	0	0.0783454209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7457417219	NA	NA	NA	NA	0.0785869598	NA	NA	NA	NA	NA	NA	0.0328551653	NA	NA
Sample91	89.15	5.5530044648	Richness	Sample91	1	OSU	2013	3	0	3	3	0.3	3.3	3.0.3	3.0.3.2	2013.3.0.3.2	Crown	1		OSU.13.CR8.0.3.2	91	1	12	C	Crown	0	2	1	1	0	0	0.082223072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6130662252	NA	NA	NA	NA	0.1937402347	NA	NA	NA	NA	NA	NA	0.0769098319	NA	NA
Sample92	65.44	5.3490676994	Richness	Sample92	1	OSU	2013	3	0	6	6	0.6	3.6	3.0.6	3.0.6.2	2013.3.0.6.2	Crown	1		OSU.13.CR8.0.6.2	92	1	12	D	Crown	0	2	1	1	0	0	0.082223072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6105761589	NA	NA	NA	NA	0.1829752902	NA	NA	NA	NA	NA	NA	0.0729756732	NA	NA
Sample93	60.63	5.4599644798	Richness	Sample93	1	OSU	2013	3	0	3	3	0.3	3.3	3.0.3	3.0.3.3	2013.3.0.3.3	Crown	1		OSU.13.CR8.0.3.3	93	1	12	E	Crown	0	3	2	0	0	0	0.0944777658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6850397351	NA	NA	NA	NA	0.1992151697	NA	NA	NA	NA	NA	NA	0.0788971136	NA	NA
Sample94	81.25	5.8333333333	Richness	Sample94	1	OSU	2013	3	0	6	6	0.6	3.6	3.0.6	3.0.6.3	2013.3.0.6.3	Crown	1		OSU.13.CR8.0.6.3	94	1	12	F	Crown	0	3	2	0	0	0	0.0944777658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7980993377	NA	NA	NA	NA	0.1621898695	NA	NA	NA	NA	NA	NA	0.0652770855	NA	NA
Sample95	90.84	5.7238116847	Richness	Sample95	1	OSU	2013	3	0	3	3	0.3	3.3	3.0.3	3.0.3.4	2013.3.0.3.4	Crown	1		OSU.13.CR8.0.3.4	95	1	12	G	Crown	0	4	2	1	0	0	0.0671357035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7205099338	NA	NA	NA	NA	0.1696910368	NA	NA	NA	NA	NA	NA	0.068071162	NA	NA
Sample98	44.91	4.2452468965	Richness	Sample98	1	OSU	2013	3	0	NA	1	0.1	3.1	3.0.1	3.0.1.2	2013.3.0.1.2	Seed	1		OSU.13.SDH.0.1.2	98	2	1	B	Seed	0	2	1	1	0	1	0.0671357035	120	40	NA	91.6730769231	177	NA	794.5	4767	1.7515741018	10.509444611	70	52	1.3	91.6730769231	119.175	0.7347615894	0.7347615894	NA	NA	18457.3269158768	33.2671709101	NA	NA	NA	NA	NA	4.2661688045	1.5220158694	NA	NA
Sample99	48.48	4.461915157	Richness	Sample99	1	OSU	2013	3	0	NA	1	0.1	3.1	3.0.1	3.0.1.3	2013.3.0.1.3	Seed	1		OSU.13.SDH.0.1.3	99	2	1	C	Seed	0	3	2	0	0	1	0.0671357035	120	40	NA	89	144	NA	637.8333333333	3827	1.4061829427	8.437097656	52	43	1.075	89	95.675	0.7205099338	0.7205099338	NA	NA	16471.8655427861	30.7561758345	NA	NA	NA	NA	NA	4.2167427885	1.4879323351	NA	NA
Sample101	45.74	4.3937972809	Richness	Sample101	1	OSU	2013	3	0	NA	2	0.2	3.2	3.0.2	3.0.2.1	2013.3.0.2.1	Seed	1		OSU.13.SDH.0.2.1	101	2	1	E	Seed	0	1	1	0	0	1	0.0853552895	120	40	NA	92.6101694915	166	NA	910.6666666667	5464	2.007677972	12.0460678319	70	59	1.475	92.6101694915	136.6	0.7027682119	0.7027682119	NA	NA	16559.0577650559	30.9871405802	NA	NA	NA	NA	NA	4.2190356212	1.4911815024	NA	NA
Sample102	26.35	3.51440039	Richness	Sample102	1	OSU	2013	3	0	NA	2	0.2	3.2	3.0.2	3.0.2.2	2013.3.0.2.2	Seed	1		OSU.13.SDH.0.2.2	102	2	1	F	Seed	0	2	1	1	0	1	0.0853552895	120	40	NA	90.5593220339	155	NA	890.5	5343	1.9632180462	11.779308277	65	59	1.475	90.5593220339	133.575	0.6520463576	0.6520463576	NA	NA	28114.9358140557	53.1857947462	NA	NA	NA	NA	NA	4.4489370964	1.7257956532	NA	NA
Sample103	51.05	4.533545004	Richness	Sample103	1	OSU	2013	3	0	NA	2	0.2	3.2	3.0.2	3.0.2.3	2013.3.0.2.3	Seed	1		OSU.13.SDH.0.2.3	103	2	1	G	Seed	0	3	2	0	0	1	0.0853552895	120	40	NA	91.5818181818	164	NA	839.5	5037	1.8507822008	11.1046932045	57	55	1.375	91.5818181818	125.925	0.7257615894	0.7257615894	NA	NA	20337.3568515597	39.364250826	NA	NA	NA	NA	NA	4.3082945091	1.5951019904	NA	NA
Sample104	53.89	4.5168483694	Richness	Sample104	1	OSU	2013	3	0	NA	2	0.2	3.2	3.0.2	3.0.2.4	2013.3.0.2.4	Seed	1		OSU.13.SDH.0.2.4	104	2	1	H	Seed	0	4	2	1	0	1	0.0853552895	120	40	NA	88.1076923077	167	NA	954.5	5727	2.1043140091	12.6258840544	74	65	1.625	88.1076923077	143.175	0.7442516556	0.7442516556	NA	NA	12992.8376472753	39.234288256	NA	NA	NA	NA	NA	4.1137040117	1.5936657785	NA	NA
Sample105	43.99	4.2699206342	Richness	Sample105	1	OSU	2013	3	0	NA	3	0.3	3.3	3.0.3	3.0.3.1	2013.3.0.3.1	Seed	1		OSU.13.SDH.0.3.1	105	2	2	A	Seed	0	1	1	0	0	1	0.0944165317	120	40	NA	103.4333333333	155	NA	1034.3333333333	6206	2.2803165253	13.6818991517	64	60	1.5	103.4333333333	155.15	0.6772582781	0.6772582781	NA	NA	16048.3635965546	24.3959143424	NA	NA	NA	NA	NA	4.2054307553	1.3873170998	NA	NA
Sample106	47.21	4.4114062441	Richness	Sample106	1	OSU	2013	3	0	NA	3	0.3	3.3	3.0.3	3.0.3.2	2013.3.0.3.2	Seed	1		OSU.13.SDH.0.3.2	106	2	2	B	Seed	0	2	1	1	0	1	0.0944165317	120	40	NA	101.1428571429	149	NA	1062	6372	2.3413111342	14.0478668054	65	63	1.575	101.1428571429	159.3	0.6421655629	0.6421655629	NA	NA	15470.9070080063	26.0874042001	NA	NA	NA	NA	NA	4.1895157757	1.4164308672	NA	NA
Sample107	69.43	5.2266894712	Richness	Sample107	1	OSU	2013	3	0	NA	3	0.3	3.3	3.0.3	3.0.3.3	2013.3.0.3.3	Seed	1		OSU.13.SDH.0.3.3	107	2	2	C	Seed	0	3	2	0	0	1	0.0944165317	120	40	NA	97.5438596491	165	NA	926.6666666667	5560	2.0429519627	12.2577117762	61	57	1.425	97.5438596491	139	0.8225562914	0.8225562914	NA	NA	18248.281297513	37.2917722369	NA	NA	NA	NA	NA	4.261221967	1.5716130231	NA	NA
Sample108	57.67	4.6013941673	Richness	Sample108	1	OSU	2013	3	0	NA	3	0.3	3.3	3.0.3	3.0.3.4	2013.3.0.3.4	Seed	1		OSU.13.SDH.0.3.4	108	2	2	D	Seed	0	4	2	1	0	1	0.0944165317	120	40	NA	92.9245283019	163	NA	820.8333333333	4925	1.8096292116	10.8577752694	59	53	1.325	92.9245283019	123.125	0.8260331126	0.8260331126	NA	NA	15115.3073036538	39.0858910226	NA	NA	NA	NA	NA	4.1794169811	1.5920200168	NA	NA
Sample109	49.6	4.4175956713	Richness	Sample109	1	OSU	2013	3	0	NA	4	0.4	3.4	3.0.4	3.0.4.1	2013.3.0.4.1	Seed	1		OSU.13.SDH.0.4.1	109	2	2	E	Seed	0	1	1	0	0	1	0.0783454209	120	40	NA	94.1833333333	163	NA	941.8333333333	5651	2.0763887664	12.4583325985	60	60	1.5	94.1833333333	141.275	0.6946556291	0.6946556291	NA	NA	9578.7581486167	14.2245811399	NA	NA	NA	NA	NA	3.981309208	1.1530394869	NA	NA
Sample110	37.22	3.8914046697	Richness	Sample110	1	OSU	2013	3	0	NA	4	0.4	3.4	3.0.4	3.0.4.2	2013.3.0.4.2	Seed	1		OSU.13.SDH.0.4.2	110	2	2	F	Seed	0	2	1	1	0	1	0.0783454209	120	40	NA	91.5	157	NA	884.5	5307	1.9499902997	11.6999417979	63	58	1.45	91.5	132.675	0.724013245	0.724013245	NA	NA	17837.5773406503	20.9233131106	NA	NA	NA	NA	NA	4.2513358692	1.3206304542	NA	NA
Sample111	48.19	4.2986843183	Richness	Sample111	1	OSU	2013	3	0	NA	4	0.4	3.4	3.0.4	3.0.4.3	2013.3.0.4.3	Seed	1		OSU.13.SDH.0.4.3	111	2	2	G	Seed	0	3	2	0	0	1	0.0783454209	120	40	NA	96.04	181	NA	800.3333333333	4802	1.764434411	10.5866064657	51	50	1.25	96.04	120.05	0.7428145695	0.7428145695	NA	NA	14909.5669409773	19.3046988597	NA	NA	NA	NA	NA	4.1734650292	1.2856630313	NA	NA
Sample112	44.19	4.6486557197	Richness	Sample112	1	OSU	2013	3	0	NA	4	0.4	3.4	3.0.4	3.0.4.4	2013.3.0.4.4	Seed	1		OSU.13.SDH.0.4.4	112	2	2	H	Seed	0	4	2	1	0	1	0.0783454209	120	40	NA	95.0344827586	167	NA	918.6666666667	5512	2.0253149674	12.1518898041	66	58	1.45	95.0344827586	137.8	0.7457417219	0.7457417219	NA	NA	13387.7838545394	19.714346342	NA	NA	NA	NA	NA	4.1267086921	1.294782382	NA	NA
Sample113	50.44	5.3452896285	Richness	Sample113	1	OSU	2013	3	0	NA	5	0.5	3.5	3.0.5	3.0.5.1	2013.3.0.5.1	Seed	1		OSU.13.SDH.0.5.1	113	2	3	A	Seed	0	1	1	0	0	1	0.082223072	120	40	NA	94.4912280702	178	NA	897.6666666667	5386	1.9790178545	11.8741071271	63	57	1.425	94.4912280702	134.65	0.6285562914	0.6285562914	NA	NA	13770.2496059905	21.0166939958	NA	NA	NA	NA	NA	4.1389418126	1.3225644009	NA	NA
Sample114	54.74	4.766507732	Richness	Sample114	1	OSU	2013	3	0	NA	5	0.5	3.5	3.0.5	3.0.5.2	2013.3.0.5.2	Seed	1		OSU.13.SDH.0.5.2	114	2	3	B	Seed	0	2	1	1	0	1	0.082223072	120	40	NA	101.0754716981	162	NA	892.8333333333	5357	1.9683621698	11.8101730189	59	53	1.325	101.0754716981	133.925	0.6130662252	0.6130662252	NA	NA	10895.6132993645	25.9824036643	NA	NA	NA	NA	NA	4.0372516811	1.4146793257	NA	NA
Sample115	44.79	4.2457227437	Richness	Sample115	1	OSU	2013	3	0	NA	5	0.5	3.5	3.0.5	3.0.5.3	2013.3.0.5.3	Seed	1		OSU.13.SDH.0.5.3	115	2	3	C	Seed	0	3	2	0	0	1	0.082223072	120	40	NA	93.1320754717	155	NA	822.6666666667	4936	1.813671023	10.882026138	57	53	1.325	93.1320754717	123.4	0.7380993377	0.7380993377	NA	NA	12819.374976596	19.863768886	NA	NA	NA	NA	NA	4.1078668512	1.2980616536	NA	NA
Sample116	42.58	4.4294241138	Richness	Sample116	1	OSU	2013	3	0	NA	5	0.5	3.5	3.0.5	3.0.5.4	2013.3.0.5.4	Seed	1		OSU.13.SDH.0.5.4	116	2	3	D	Seed	0	4	2	1	0	1	0.082223072	120	40	NA	95.8611111111	185	NA	862.75	5176.5	1.9020397185	11.4122383111	54	54	1.35	95.8611111111	129.4125	0.6105761589	0.6105761589	NA	NA	19122.3209658421	26.8327256133	NA	NA	NA	NA	NA	4.2815406035	1.4286647897	NA	NA
Sample117	41.02	3.9567867792	Richness	Sample117	1	OSU	2013	3	0	NA	6	0.6	3.6	3.0.6	3.0.6.1	2013.3.0.6.1	Seed	1		OSU.13.SDH.0.6.1	117	2	3	E	Seed	0	1	1	0	0	1	0.0944777658	120	40	NA	96.512195122	171	NA	659.5	3957	1.4539498051	8.7236988307	54	41	1.025	96.512195122	98.925	0.6497549669	0.6497549669	NA	NA	19661.1252160634	30.110642976	NA	NA	NA	NA	NA	4.2936083691	1.4787200294	NA	NA
Sample118	48.63	4.5051149382	Richness	Sample118	1	OSU	2013	3	0	NA	6	0.6	3.6	3.0.6	3.0.6.2	2013.3.0.6.2	Seed	1		OSU.13.SDH.0.6.2	118	2	3	F	Seed	0	2	1	1	0	1	0.0944777658	120	40	NA	89.1785714286	167	NA	832.3333333333	4994	1.8349823924	11.0098943544	50	56	1.4	89.1785714286	124.85	0.6850397351	0.6850397351	NA	NA	20022.2307135971	372.7538713253	NA	NA	NA	NA	NA	4.3015124614	2.5714221626	NA	NA
Sample119	28.16	3.8657261134	Richness	Sample119	1	OSU	2013	3	0	NA	6	0.6	3.6	3.0.6	3.0.6.3	2013.3.0.6.3	Seed	1		OSU.13.SDH.0.6.3	119	2	3	G	Seed	0	3	2	0	0	1	0.0944777658	120	40	NA	90.6470588235	172	NA	770.5	4623	1.6986631158	10.1919786945	56	51	1.275	90.6470588235	115.575	0.6728410596	0.6728410596	NA	NA	14420.881662425	23.0846988304	NA	NA	NA	NA	NA	4.158991813	1.363324213	NA	NA
Sample120	45.69	4.8151591433	Richness	Sample120	1	OSU	2013	3	0	NA	6	0.6	3.6	3.0.6	3.0.6.4	2013.3.0.6.4	Seed	1		OSU.13.SDH.0.6.4	120	2	3	H	Seed	0	4	2	1	0	1	0.0944777658	120	40	NA	91.1956521739	152	NA	699.1666666667	4195	1.5413999071	9.2483994427	60	46	1.15	91.1956521739	104.875	0.7980993377	0.7980993377	NA	NA	11546.3281455651	20.1714367771	NA	NA	NA	NA	NA	4.0624438959	1.3047368334	NA	NA
Sample121	59.36	5.0960868331	Richness	Sample121	1	AS	2014	1	1	1	1	1.1	1.1	1.1.1	1.1.1.2	2014.1.1.1.2	Seed	1		AS.14.SDH.1.1.2	121	2	4	A	Seed	0	2	3	1	0	1	NA	20	18	NA	136.2916666667	181	1	2201.9	NA	4.85	NA	NA	24	1.3333333333	91.7458333333	122.3277777778	0.528999622	0.505555203	170	119	29831.7658741121	8835.7885862424	5157.5699687688	171.181858344	29.6187246291	58.3713600481	1.9373693324	4.4746935198	3.9462944649	3.7125293255	2.2359873908
Sample122	36.78	3.3712390193	Richness	Sample122	1	PC	2014	2	1	1	1	1.1	2.1	2.1.1	2.1.1.1	2014.2.1.1.1	Seed	1		PC.14.SDH.1.1.1	122	2	4	B	Seed	0	1	3	0	0	1	NA	16	15	NA	76.7058823529	127	1	1027	NA	2.2621145374	NA	NA	17	1.1333333333	60.4117647059	68.4666666667	0.5905179328	0.5905179328	NA	NA	19411.1549904403	525.0487591488	308.3627893608	8.4012466338	2.7048815972	58.7303148494	1.6000888465	4.2880737501	2.7210260005	2.4904680749	0.9731854462
Sample123	53.33	3.7038200318	Richness	Sample123	1	OSU	2014	3	1	1	4	1.4	3.4	3.1.4	3.1.4.1	2014.3.1.4.1	Seed	1		OSU.14.SDH.1.4.1	123	2	4	C	Seed	0	1	3	0	0	1	NA	24	22	NA	82.4483333333	133.06	1	835	NA	1.8392070485	NA	NA	12	0.5454545455	69.5833333333	37.9545454545	0.717339866	0.7069984669	NA	NA	32672.9820437778	61.009812084	73.673274528	0	0.186728631	120.756435746	0	4.514202066	1.7924604153	1.8731651962	0
Sample124	43.46	4.152205207	Richness	Sample124	1	OSU	2014	3	1	1	5	1.5	3.5	3.1.5	3.1.5.1	2014.3.1.5.1	Seed	1		OSU.14.SDH.1.5.1	124	2	4	D	Seed	0	1	3	0	0	1	NA	24	22	NA	98.4	135.1	1	712.1	NA	1.5685022026	NA	NA	9	0.4090909091	79.1222222222	32.3681818182	0.6936678771	0.6751439549	NA	NA	24829.0711600535	21.0582185976	24.8669240688	0.0707890534	0.0848127522	118.086551118	0.3361587927	4.3949779642	1.3435704363	1.4127447882	0.0297039228
Sample125	48.67	3.3905841099	Richness	Sample125	1	AS	2014	1	1	1	1	1.1	1.1	1.1.1	1.1.1.3	2014.1.1.1.3	Seed	1		AS.14.SDH.1.1.3	125	2	4	E	Seed	0	3	3	0	1	1	NA	20	18	NA	93.8603076923	154.224	1	1775.14	NA	3.91	NA	NA	26	1.4444444444	68.2746153846	98.6188888889	0.6423729421	0.643955906	143	115	30323.0891214626	603.461502264	495.7405040304	11.8629775842	1.9901056249	82.1494829696	1.9658217699	4.4817877643	2.7813686462	2.6961295736	1.1093415128
Sample126	41.74	4.0417517954	Richness	Sample126	1	PC	2014	2	1	1	1	1.1	2.1	2.1.1	2.1.1.3	2014.2.1.1.3	Seed	1		PC.14.SDH.1.1.3	126	2	4	F	Seed	0	3	3	0	1	1	NA	16	15	NA	78	104	1	688	NA	1.5154185022	NA	NA	11	0.7333333333	62.5454545455	45.8666666667	0.5974097601	0.5974097601	NA	NA	28851.3246227061	3.1233087504	3.0539714328	0	0.0108255298	97.7800043755	0	4.4601808099	0.6152458557	0.607880684	0
Sample127	53.12	4.2409261424	Richness	Sample127	1	OSU	2014	3	1	2	3	1.3	3.3	3.1.3	3.1.3.7	2014.3.1.3.7	Seed	1		OSU.14.SDH.2.3.7	127	2	4	G	Seed	0	7	4	0	1	1	NA	24	22	NA	73.8235294118	137	1	1043	NA	2.2973568282	NA	NA	17	0.7727272727	61.3529411765	47.4090909091	0.6707069993	0.678252882	NA	NA	38343.1616106596	14.0075010912	0	0	0.0365319408	0	0	4.5836992464	1.1763083836	0	0
Sample128	63.57	4.2217689815	Richness	Sample128	1	OSU	2014	3	1	2	4	1.4	3.4	3.1.4	3.1.4.6	2014.3.1.4.6	Seed	1		OSU.14.SDH.2.4.6	128	2	4	H	Seed	0	6	4	1	0	1	NA	24	22	NA	80.6923076923	133	1	865	NA	1.9052863436	NA	NA	13	0.5909090909	66.5384615385	39.3181818182	0.7268296425	0.7971587381	NA	NA	44778.0399317433	230.8885318296	376.66333734	0	0.5156289382	163.1364426614	0	4.651074778	2.3652792709	2.5771048266	0
Sample129	47.68	5.076943326	Richness	Sample129	1	AS	2014	1	1	1	2	1.2	1.2	1.1.2	1.1.2.2	2014.1.1.2.2	Seed	1		AS.14.SDH.1.2.2	129	2	5	A	Seed	0	2	3	1	0	1	NA	20	18	NA	109.2352941176	166	1	1284.82	NA	2.83	NA	NA	17	0.9444444444	75.5776470588	71.3788888889	0.5941253073	0.5289789297	183	156	46055.6520110427	6178.3578715776	5370.4517840568	147.7498069326	13.4149829647	86.9236113493	2.391409012	4.6632923647	3.7909433477	3.7300916817	2.1724564107
Sample130	49.13	3.875994496	Richness	Sample130	1	PC	2014	2	1	1	1	1.1	2.1	2.1.1	2.1.1.4	2014.2.1.1.4	Seed	1		PC.14.SDH.1.1.4	130	2	5	B	Seed	0	4	3	1	1	1	NA	16	15	NA	77.8745454545	131.27	1	652	NA	1.436123348	NA	NA	11	0.7333333333	59.2727272727	43.4666666667	0.638553297	0.638553297	NA	NA	24160.3828359153	180.4678189776	160.9936721232	6.1907423864	0.7469576132	89.2090750779	3.4303857726	4.3831217868	2.2587996196	2.2094980502	0.8567737301
Sample131	40.98	3.31199229	Richness	Sample131	1	OSU	2014	3	1	2	5	1.5	3.5	3.1.5	3.1.5.2	2014.3.1.5.2	Seed	1		OSU.14.SDH.2.5.2	131	2	5	C	Seed	0	2	3	1	0	1	NA	24	22	NA	76.2	143	1	957	NA	2.1079295154	NA	NA	15	0.6818181818	63.8	43.5	0.6915030271	0.716763555	NA	NA	33854.4689201193	5.7354891936	0	0	0.0169416014	0	0	4.5296288334	0.8283691437	0	0
